Title	Author_Name	Number_Of_Pages	Cover_Image_URL	PDF_Download_URL	Audio_Play_URL	Audio_Download_URL
????? ?????????? ?? 72 ???? ???? (???:2)	Al Madina-tul-Ilmiyah	17	https://data2.dawateislami.net/Data/Books/Read/ur/2025/3502/bt3502.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2025/3502-1.pdf?fn=tafseer-e-noor-ul-irfan-72-madani-phool-qist-2	https://data2.dawateislami.net/download/islam/ur/mp3/2025/157617.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2025/157617.mp3?fn=%D8%AA%D9%81%D8%B3%DB%8C%D8%B1%20%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%B9%D8%B1%D9%81%D8%A7%D9%86%20%D8%B3%DB%92%2072%20%D9%85%D8%AF%D9%86%DB%8C%20%D9%BE%DA%BE%D9%88%D9%84%20%28%D9%82%D8%B3%D8%B7%3A2%29.mp3
????? ?????????? ?? 92 ???? ???? (???:1)	Al Madina-tul-Ilmiyah	4	https://data2.dawateislami.net/Data/Books/Read/ur/2024/3486/bt3486.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2024/3486-1.pdf?fn=tafseer-e-noor-ul-irfan-92-madani-phool-qist-1	https://data2.dawateislami.net/download/islam/ur/mp3/2024/156245.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2024/156245.mp3?fn=%D8%AA%D9%81%D8%B3%DB%8C%D8%B1%20%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%B9%D8%B1%D9%81%D8%A7%D9%86%20%D8%B3%DB%92%2092%20%D9%85%D8%AF%D9%86%DB%8C%20%D9%BE%DA%BE%D9%88%D9%84%20%28%D9%82%D8%B3%D8%B7%3A1%29.mp3
????? ???? ???? ?? ???? ???? ?????? ??? 14 ???? ????	Ameer-e-Ahl-e-Sunnat	2	https://data2.dawateislami.net/Data/Books/Read/ur/2024/3432/bt3432.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2024/3432-1.pdf?fn=mohabbat-e-rasool-ke-baray-mein-14-sawal-jawab	https://data2.dawateislami.net/download/islam/ur/mp3/2024/152472.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2024/152472.mp3?fn=%D8%A7%D9%85%DB%8C%D8%B1%D9%90%20%D8%A7%DB%81%D9%84%D9%90%20%D8%B3%D9%86%D9%91%D8%AA%20%D8%B3%DB%92%20%D9%85%D8%AD%D8%A8%D8%AA%20%D8%B1%D8%B3%D9%88%D9%84%20%DA%A9%DB%92%D8%A8%D8%A7%D8%B1%DB%92%20%D9%85%DB%8C%DA%BA%2014%20%D8%B3%D9%88%D8%A7%D9%84%20%D8%AC%D9%88%D8%A7%D8%A8.mp3
????? ???? ???? ?? ?? ????? ?????? ??? 20 ???? ????	Ameer-e-Ahl-e-Sunnat	1	https://data2.dawateislami.net/Data/Books/Read/ur/2024/3422/bt3422.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2024/3422-1.pdf?fn=badshuguni-ke-baray-mein-20-sawal-jawab	https://data2.dawateislami.net/download/islam/ur/mp3/2024/151202.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2024/151202.mp3?fn=%D8%A7%D9%85%DB%8C%D8%B1%D9%90%20%D8%A7%DB%81%D9%84%D9%90%20%D8%B3%D9%86%D9%91%D8%AA%20%D8%B3%DB%92%20%D8%A8%D8%AF%20%D8%B4%DA%AF%D9%88%D9%86%DB%8C%20%DA%A9%DB%92%D8%A8%D8%A7%D8%B1%DB%92%20%D9%85%DB%8C%DA%BA%2020%20%D8%B3%D9%88%D8%A7%D9%84%20%D8%AC%D9%88%D8%A7%D8%A8.mp3
???? ??? ??? ?? ????? ????? ?? ???? ??? ???? ????	Al Madina-tul-Ilmiyah	14	https://data2.dawateislami.net/Data/Books/Read/ur/2023/3256/bt3256.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2023/3256-1.pdf?fn=tilawat-e-quran-ke-baray-mein-sawal-jawab	https://data2.dawateislami.net/download/islam/ur/mp3/2023/134410.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2023/134410.mp3?fn=%D8%A7%D9%85%DB%8C%D8%B1%20%D8%A7%DB%81%D9%84%20%D8%B3%D9%86%D8%AA%20%D8%B3%DB%92%20%D8%AA%D9%84%D8%A7%D9%88%D8%AA%20%D9%82%D8%B1%D8%A7%D9%93%D9%86%20%DA%A9%DB%92%20%D8%A8%D8%A7%D8%B1%DB%92%20%D9%85%DB%8C%DA%BA%20%D8%B3%D9%88%D8%A7%D9%84%20%D8%AC%D9%88%D8%A7%D8%A8.mp3
???? ??? ??? ?? ????? ??? ?? ???? ??? ???? ????	Al Madina-tul-Ilmiyah	17	https://data2.dawateislami.net/Data/Books/Read/ur/2023/3209/bt3209.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2023/3209-1.pdf?fn=quran-pak-ke-baray-mein-sawal-jawab	https://data2.dawateislami.net/download/islam/ur/mp3/2023/129470.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2023/129470.mp3?fn=%D8%A7%D9%85%DB%8C%D8%B1%20%D8%A7%DB%81%D9%84%20%D8%B3%D9%86%D8%AA%20%D8%B3%DB%92%20%D9%82%D8%B1%D8%A7%D9%93%D9%86%20%D9%BE%D8%A7%DA%A9%20%DA%A9%DB%92%20%D8%A8%D8%A7%D8%B1%DB%92%20%D9%85%DB%8C%DA%BA%20%D8%B3%D9%88%D8%A7%D9%84%20%D8%AC%D9%88%D8%A7%D8%A8.mp3
?? ?? ????? ??? ??? ???? ?????? ???? ?????? ????	Ameer-e-Ahl-e-Sunnat	44	https://data2.dawateislami.net/Data/Books/Read/ur/2022/3083/bt3083.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2022/3083-1.pdf?fn=sab-say-aakhri-nabi	https://data2.dawateislami.net/download/islam/ur/mp3/2022/118522.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2022/118522.mp3?fn=%D8%B3%D8%A8%20%D8%B3%DB%92%20%D8%A7%D9%93%D8%AE%D8%B1%DB%8C%20%D9%86%D8%A8%DB%8C%20%D8%B5%D9%84%DB%8C%20%D8%A7%D9%84%D9%84%DB%81%20%D8%AA%D8%B9%D8%A7%D9%84%D9%B0%DB%8C%20%D8%B9%D9%84%DB%8C%DB%81%20%D9%88%D8%A7%D9%B0%D9%84%DB%81%D9%96%20%D9%88%D8%B3%D9%84%D9%85.mp3
????? ????	Khalifa e Ameer e Ahle Sunnat Maulana Abu Usaid Haji Ubaid Raza Attari Madani	4	https://data2.dawateislami.net/Data/Books/Read/ur/2022/3062/bt3062.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2022/3062-1.pdf?fn=bawafa-shohar	https://data2.dawateislami.net/download/islam/ur/mp3/2022/116823.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2022/116823.mp3?fn=%D8%A8%D8%A7%D9%88%D9%81%D8%A7%20%D8%B4%D9%88%DB%81%D8%B1.mp3
????? ?? ???	Ameer-e-Ahl-e-Sunnat	2	https://data2.dawateislami.net/Data/Books/Read/ur/2022/2976/bt2976.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2022/2976-1.pdf?fn=ramzan-ki-shan	https://data2.dawateislami.net/download/islam/ur/mp3/2022/107767.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2022/107767.mp3?fn=%D8%B1%D9%85%D8%B6%D8%A7%D9%86%20%DA%A9%DB%8C%20%D8%B4%D8%A7%D9%86.mp3
???? 60 ?? ???? ???? ????	Ameer-e-Ahl-e-Sunnat	3	https://data2.dawateislami.net/Data/Books/Read/ur/2021/2680/bt2680.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2021/2680-1.pdf?fn=60-hajj-karnay-wala-haji	https://data2.dawateislami.net/download/islam/ur/mp3/2021/96519.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2021/96519.mp3?fn=%D8%B3%D8%A7%D9%B9%DA%BE%2060%20%D8%AD%D8%AC%20%DA%A9%D8%B1%D9%86%DB%92%20%D9%88%D8%A7%D9%84%D8%A7%20%D8%AD%D8%A7%D8%AC%DB%8C.mp3
??????? ?? ???? ??? ????? ???? ????	Ameer-e-Ahl-e-Sunnat	19	https://data2.dawateislami.net/Data/Books/Read/ur/2021/2668/bt2668.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2021/2668-1.pdf?fn=janwaron-kay-baray-may-dilchasp-sawal-jawab	https://data2.dawateislami.net/download/islam/ur/mp3/2021/96222.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2021/96222.mp3?fn=%D8%AC%D8%A7%D9%86%D9%88%D8%B1%D9%88%DA%BA%20%DA%A9%DB%92%20%D8%A8%D8%A7%D8%B1%DB%92%20%D9%85%DB%8C%DA%BA%20%D8%AF%D9%84%DA%86%D8%B3%D9%BE%20%D8%B3%D9%88%D8%A7%D9%84%20%D8%AC%D9%88%D8%A7%D8%A8.mp3
?????? ???? ???? ????	Ameer-e-Ahl-e-Sunnat	17	https://data2.dawateislami.net/Data/Books/Read/ur/2021/2639/bt2639.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2021/2639-1.pdf?fn=qurbani-kiyon-kartay-hain	https://data2.dawateislami.net/download/islam/ur/mp3/2021/95931.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2021/95931.mp3?fn=%D9%82%D8%B1%D8%A8%D8%A7%D9%86%DB%8C%20%DA%A9%DB%8C%D9%88%DA%BA%20%DA%A9%D8%B1%D8%AA%DB%92%20%DB%81%DB%8C%DA%BA%D8%9F.mp3
????? ??? ??? ???? ??? ?? 72 ???????	Al Madina-tul-Ilmiyah	6	https://data2.dawateislami.net/Data/Books/Read/ur/2021/2587/bt2587.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2021/2587-1.pdf?fn=mola-ali-ke-72-irshadat	https://data2.dawateislami.net/download/islam/ur/mp3/2021/92734.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2021/92734.mp3?fn=%D9%85%D9%88%D9%84%DB%8C%D9%B0%20%D8%B9%D9%84%DB%8C%20%D8%B1%D8%B6%DB%8C%20%D8%A7%D9%84%D9%84%DB%81%20%D8%B9%D9%86%DB%81%20%DA%A9%DB%92%2072%20%D8%A7%D8%B1%D8%B4%D8%A7%D8%AF%D8%A7%D8%AA.mp3
???? ????? ?? ??????	Ameer-e-Ahl-e-Sunnat	16	https://data2.dawateislami.net/Data/Books/Read/ur/2021/2552/bt2552.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2021/2552-1.pdf?fn=rishtedaron-se-bhalai	https://data2.dawateislami.net/download/islam/ur/mp3/2021/91352.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2021/91352.mp3?fn=%D8%B1%D8%B4%D8%AA%DB%92%20%D8%AF%D8%A7%D8%B1%D9%88%DA%BA%20%D8%B3%DB%92%20%D8%A8%DA%BE%D9%84%D8%A7%D8%A6%DB%8C.mp3
????? ?????	Al Madina-tul-Ilmiyah	17	https://data2.dawateislami.net/Data/Books/Read/ur/2021/2441/bt2441.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2021/2441-1.pdf?fn=faizane-shaban	https://data2.dawateislami.net/download/islam/ur/mp3/2021/90059.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2021/90059.mp3?fn=%D9%81%DB%8C%D8%B6%D8%A7%D9%86%20%D8%B4%D8%B9%D8%A8%D8%A7%D9%86.mp3
??? ???? ???? ??? ???? ???	Al Madina-tul-Ilmiyah	17	https://data2.dawateislami.net/Data/Books/Read/ur/2021/2436/bt2436.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2021/2436-1.pdf?fn=shan-e-siddiq-e-akbar	https://data2.dawateislami.net/download/islam/ur/mp3/2021/86903.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2021/86903.mp3?fn=%D8%B4%D8%A7%D9%86%20%D8%B5%D8%AF%DB%8C%D9%82%20%D8%A7%DA%A9%D8%A8%D8%B1%20%D8%B1%D8%B6%DB%8C%20%D8%A7%D9%84%D9%84%DB%81%20%D8%B9%D9%86%DB%81.mp3
???? ?? ?????	Al Madina-tul-Ilmiyah	3	https://data2.dawateislami.net/Data/Books/Read/ur/2020/2183/bt2183.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2020/2183-1.pdf?fn=muharram-k-fazail	https://data2.dawateislami.net/download/islam/ur/mp3/2020/80265.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2020/80265.mp3?fn=%D9%85%D8%AD%D8%B1%D9%85%20%DA%A9%DB%92%20%D9%81%D8%B6%D8%A7%D8%A6%D9%84.mp3
?????? ???? ???????	Al Madina-tul-Ilmiyah	12	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1725/bt1725.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1725-1.pdf?fn=chuttiyan-kesay-guzarain	https://data2.dawateislami.net/download/islam/ur/mp3/2019/67556.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/67556.mp3?fn=%DA%86%DA%BE%D9%B9%DB%8C%D8%A7%DA%BA%20%DA%A9%DB%8C%D8%B3%DB%92%20%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C%DA%BA%D8%9F.mp3
????? ?????? ???? ?????? - ??? ???	Khalifa e Ameer e Ahle Sunnat Maulana Abu Usaid Haji Ubaid Raza Attari Madani	9	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1703/bt1703.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1703-1.pdf?fn=tazkira-e-jaanisheen-e-ameer-e-ahle-sunnat	https://data2.dawateislami.net/download/islam/ur/mp3/2019/67345.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/67345.mp3?fn=%D8%AA%D8%B0%DA%A9%D8%B1%DB%81%20%D8%AC%D8%A7%D9%86%D8%B4%DB%8C%D9%86%20%D8%A7%D9%85%DB%8C%D8%B1%20%D8%A7%DB%81%D9%84%D8%B3%D9%86%D8%AA%20-%20%D9%82%D8%B3%D8%B7%20%D8%A7%D9%88%D9%84.mp3
?? ??? ??? ??? ???? ??	Markazi Majlis-e-Shoora	11	https://data2.dawateislami.net/Data/Books/Read/ur/2015/1262/bt1262.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2015/1262-1.pdf?fn=ya-waqt-bhi-guzar-jay-ga	https://data2.dawateislami.net/download/islam/ur/mp3/2019/70952.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/70952.mp3?fn=%DB%8C%DB%81%20%D9%88%D9%82%D8%AA%20%D8%A8%DA%BE%DB%8C%20%DA%AF%D8%B2%D8%B1%20%D8%AC%D8%A7%D8%A6%DB%92%20%DA%AF%D8%A7.mp3
??? ?? ?????	Ameer-e-Ahl-e-Sunnat	5	https://data2.dawateislami.net/Data/Books/Read/ur/2010/540/bt540.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2010/540-1.pdf?fn=aaqa-ka-mahina	https://data2.dawateislami.net/download/islam/ur/mp3/2019/65007.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/65007.mp3?fn=%D8%A2%D9%82%D8%A7%20%DA%A9%D8%A7%20%D9%85%DB%81%DB%8C%D9%86%D8%A7.mp3
????? ?? ????? ????	Ameer-e-Ahl-e-Sunnat	5	https://data2.dawateislami.net/Data/Books/Read/ur/2008/329/bt329.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2008/329-1.pdf?fn=karbala-ka-khooni-manzar	https://data2.dawateislami.net/download/islam/ur/mp3/2019/69982.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/69982.mp3?fn=%DA%A9%D8%B1%D8%A8%D9%84%D8%A7%20%DA%A9%D8%A7%20%D8%AE%D9%88%D9%86%DB%8C%DA%BA%20%D9%85%D9%86%D8%B8%D8%B1.mp3
???? ??? ???? ?? ????? ?? ??????? ?? ????	Ameer-e-Ahl-e-Sunnat	42	https://data2.dawateislami.net/Data/Books/Read/ur/2008/309/bt309.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2008/309-1.pdf?fn=kapray-pak-karnay-ka-tariqa-ma-najasaton-ka-bayan	https://data2.dawateislami.net/download/islam/ur/mp3/2019/67764.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/67764.mp3?fn=%DA%A9%D9%BE%DA%91%DB%92%20%D9%BE%D8%A7%DA%A9%20%DA%A9%D8%B1%D9%86%DB%92%20%DA%A9%D8%A7%20%D8%B7%D8%B1%DB%8C%D9%82%DB%81%20%D9%85%D8%B9%20%D9%86%D8%AC%D8%A7%D8%B3%D8%AA%D9%88%DA%BA%20%DA%A9%D8%A7%20%D8%A8%DB%8C%D8%A7%D9%86.mp3
???? ????? 	Ameer-e-Ahl-e-Sunnat	2	https://data2.dawateislami.net/Data/Books/Read/ur/2015/26/bt26.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2015/26-1.pdf?fn=kabab-samosay	https://data2.dawateislami.net/download/islam/ur/mp3/2018/55153.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2018/55153.mp3?fn=%DA%A9%D8%A8%D8%A7%D8%A8%20%D8%B3%D9%85%D9%88%D8%B3%DB%92%20.mp3
???? ????? ????	Ameer-e-Ahl-e-Sunnat	16	https://data2.dawateislami.net/Data/Books/Read/ur/2006/18/bt18.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2006/18-1.pdf?fn=ablaq-ghorey-suwar	https://data2.dawateislami.net/download/islam/ur/mp3/2019/68651.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/68651.mp3?fn=%D8%A7%D8%A8%D9%84%D9%82%20%DA%AF%DA%BE%D9%88%DA%91%DB%92%20%D8%B3%D9%88%D8%A7%D8%B1.mp3
?????? ???? ???? ??? ??? ???? ???? ?????? ????	Ameer-e-Ahl-e-Sunnat	8	https://data2.dawateislami.net/Data/Books/Read/ur/2002/14/bt14.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2002/14-1.pdf?fn=tazkira-e-imam-ahmad-raza	https://data2.dawateislami.net/download/islam/ur/mp3/2017/50764.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2017/50764.mp3?fn=%D8%AA%D8%B0%DA%A9%D8%B1%DB%81%D9%94%20%D8%A7%D9%85%D8%A7%D9%85%20%D8%A7%D8%AD%D9%85%D8%AF%20%D8%B1%D8%B6%D8%A7%20%D8%AE%D8%A7%D9%86%20%D8%B1%D8%AD%D9%85%DB%83%20%D8%A7%D9%84%D9%84%DB%81%20%D8%AA%D8%B9%D8%A7%D9%84%DB%8C%D9%B0%20%D8%B9%D9%84%DB%8C%DB%81.mp3
??? ?? ??????	Ameer-e-Ahl-e-Sunnat	4	https://data2.dawateislami.net/Data/Books/Read/ur/2004/2/bt2.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2004/2-1.pdf?fn=nehar-ki-sadain	https://data2.dawateislami.net/download/islam/ur/mp3/2019/65628.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/65628.mp3?fn=%D9%86%DB%81%D8%B1%20%DA%A9%DB%8C%20%D8%B5%D8%AF%D8%A7%D8%A6%DB%8C%DA%BA.mp3
